uniqueID,Sex,Age,Education,Income
147122,1,8,4,7
147123,0,6,6,8
147124,1,5,5,3
147125,1,7,6,8
147126,0,2,5,6
147127,0,8,6,8
147128,0,4,6,3
147129,1,7,6,8
147130,0,9,6,7
147131,0,1,3,7
147132,1,12,4,3
147133,0,10,5,4
147134,1,10,6,6
147135,1,7,6,8
147136,1,7,6,6
147137,0,6,6,8
147138,0,3,6,7
147139,0,8,6,7
147140,1,5,6,8
147141,1,5,6,6
147142,0,8,5,6
147143,0,8,4,8
147144,1,12,5,4
147145,1,7,6,8
147146,0,4,6,8
147147,0,9,6,8
147148,0,4,4,8
147149,1,10,4,3
147150,0,5,5,6
147151,1,11,5,7
147152,1,10,6,8
147153,0,2,6,3
147154,1,2,6,8
147155,0,1,5,4
147156,0,11,4,8
147157,1,8,5,8
147158,1,10,6,7
147159,1,11,4,7
147160,0,8,6,6
147161,1,11,4,3
147162,0,13,4,5
147163,0,7,6,6
147164,0,8,6,8
147165,0,6,6,8
147166,0,12,6,5
147167,1,9,6,8
147168,0,8,5,3
147169,1,10,4,6
147170,1,6,6,8
147171,1,12,5,5
147172,0,1,5,7
147173,0,7,4,8
147174,0,6,4,7
147175,0,7,6,8
147176,1,7,4,8
147177,0,4,6,8
147178,1,12,6,8
147179,0,7,4,7
147180,0,3,6,7
147181,0,11,5,6
147182,0,6,6,6
147183,1,9,6,8
147184,0,4,6,8
147185,0,3,6,8
147186,1,7,6,8
147187,0,6,5,8
147188,1,7,6,8
147189,0,8,5,8
147190,1,1,5,8
147191,0,7,6,7
147192,0,9,4,7
147193,1,7,5,8
147194,1,13,2,3
147195,1,12,6,8
147196,1,8,3,7
147197,0,2,5,1
147198,1,4,5,8
147199,1,11,6,5
147200,1,8,6,8
147201,1,11,6,7
147202,1,6,6,8
147203,1,6,6,8
147204,0,8,6,8
147205,1,8,6,8
147206,0,2,6,3
147207,0,6,5,3
147208,1,12,6,6
147209,0,4,6,8
147210,1,9,6,7
147211,0,9,6,6
147212,1,13,4,7
147213,1,3,6,7
147214,1,7,5,8
147215,0,12,4,6
147216,1,12,5,4
147217,1,5,5,7
147218,1,8,5,8
147219,1,3,6,7
147220,0,9,6,4
147221,0,2,6,8
147222,0,7,4,5
147223,0,5,6,8
147224,1,9,6,8
147225,1,2,6,7
147226,0,1,5,8
147227,0,8,5,4
147228,0,10,5,8
147229,0,6,3,8
147230,1,7,5,8
147231,1,3,3,7
147232,1,8,4,6
147233,0,2,6,8
147234,1,6,6,8
147235,1,10,6,8
147236,0,8,6,8
147237,0,1,5,6
147238,0,6,5,1
147239,0,7,5,7
147240,1,2,6,6
147241,1,11,6,6
147242,0,12,6,6
147243,0,4,6,8
147244,1,10,6,7
147245,1,4,6,8
147246,0,8,6,8
147247,1,10,5,7
147248,1,8,5,5
147249,1,3,6,8
147250,1,11,6,8
147251,0,7,6,8
147252,1,3,5,8
147253,1,1,5,1
147254,0,3,6,8
147255,0,3,6,8
147256,0,7,6,7
147257,0,10,4,5
147258,1,9,5,7
147259,1,3,6,8
147260,1,2,6,7
147261,1,3,4,8
147262,0,4,5,4
147263,1,10,4,6
147264,0,5,6,8
147265,1,5,6,8
147266,0,4,6,8
147267,1,5,6,8
147268,0,3,6,7
147269,0,4,6,8
147270,0,10,5,4
147271,1,3,6,8
147272,1,4,6,2
147273,0,6,6,8
147274,1,3,6,8
147275,1,4,4,5
147276,0,2,6,6
147277,0,5,5,8
147278,0,10,5,8
147279,1,5,5,8
147280,1,4,6,8
147281,0,6,6,8
147282,1,3,6,8
147283,1,6,6,8
147284,0,8,6,7
147285,1,2,5,8
147286,0,3,6,5
147287,0,5,5,1
147288,1,2,6,8
147289,0,3,6,8
147290,1,3,6,8
147291,1,7,6,8
147292,1,13,6,8
147293,0,2,6,4
147294,1,11,6,6
147295,1,3,5,7
147296,1,2,6,6
147297,0,2,6,8
147298,0,1,6,6
147299,1,13,6,8
147300,0,12,5,7
147301,0,7,6,8
147302,1,12,6,5
147303,0,5,6,1
147304,0,9,4,4
147305,0,5,4,3
147306,0,10,5,2
147307,1,10,5,5
147308,1,9,6,8
147309,1,5,4,7
147310,0,5,5,3
147311,0,10,6,7
147312,0,9,4,5
147313,0,8,5,8
147314,0,8,6,8
147315,0,7,4,8
147316,0,13,4,5
147317,0,9,6,7
147318,0,8,4,1
147319,0,6,6,8
147320,1,10,6,6
147321,0,11,4,7
147322,0,8,4,4
147323,0,8,4,4
147324,1,8,5,8
147325,1,9,6,8
147326,0,10,5,8
147327,0,8,5,7
147328,0,8,6,8
147329,0,7,6,6
147330,0,10,4,3
147331,1,5,6,8
147332,1,5,6,8
147333,1,11,6,8
147334,0,10,5,4
147335,0,4,6,8
147336,0,9,6,4
147337,1,8,4,7
147338,0,11,5,4
147339,0,6,4,4
147340,1,13,6,8
147341,1,12,6,8
147342,0,7,6,8
147343,1,10,6,8
147344,0,4,6,8
147345,0,12,6,5
147346,0,9,6,8
147347,1,12,6,8
147348,1,10,6,8
147349,0,7,6,8
147350,1,10,6,8
147351,0,4,4,3
147352,0,5,4,2
147353,0,7,6,1
147354,1,3,4,4
147355,0,10,4,7
147356,1,11,6,8
147357,0,8,6,4
147358,0,5,6,8
147359,0,6,6,8
147360,1,6,6,8
147361,1,11,6,5
147362,0,6,6,8
147363,1,6,6,8
147364,0,8,6,6
147365,0,5,6,8
147366,0,9,6,8
147367,0,10,5,3
147368,1,8,6,4
147369,0,8,6,8
147370,0,10,5,5
147371,1,13,6,8
147372,0,4,4,5
147373,0,10,5,8
147374,0,9,5,8
147375,1,8,6,8
147376,0,4,6,8
147377,1,9,5,8
147378,0,5,6,5
147379,1,6,6,8
147380,0,11,5,4
147381,0,4,6,8
147382,1,7,5,8
147383,0,7,5,7
147384,0,7,5,4
147385,0,8,5,8
147386,0,9,3,1
147387,0,12,5,6
147388,0,7,6,7
147389,0,6,5,8
147390,0,11,5,7
147391,0,5,6,7
147392,0,9,4,4
147393,0,6,6,8
147394,1,5,4,8
147395,0,8,6,6
147396,0,9,4,6
147397,0,8,4,4
147398,0,10,4,5
147399,1,7,6,8
147400,0,6,6,8
147401,1,8,5,7
147402,0,8,5,5
147403,0,11,5,5
147404,0,13,4,5
147405,1,11,4,4
147406,0,9,6,8
147407,0,4,6,8
147408,0,7,6,8
147409,0,11,4,2
147410,1,9,6,8
147411,0,13,6,8
147412,0,10,6,8
147413,0,7,5,7
147414,0,8,5,8
147415,1,6,4,8
147416,0,8,5,2
147417,0,10,6,2
147418,0,6,6,8
147419,0,9,6,8
147420,0,3,6,8
147421,0,6,6,5
147422,0,9,6,8
147423,1,8,4,6
147424,0,7,3,7
147425,1,13,6,4
147426,0,13,4,3
147427,0,4,6,8
147428,1,8,5,4
147429,0,3,5,4
147430,1,13,5,6
147431,0,2,6,7
147432,0,12,4,5
147433,0,6,6,8
147434,0,8,6,8
147435,1,9,5,6
147436,0,13,4,6
147437,0,9,6,8
147438,1,13,6,5
147439,0,6,5,6
147440,0,6,6,8
147441,0,3,6,8
147442,1,11,6,8
147443,0,9,4,3
147444,0,5,6,8
147445,0,9,5,6
147446,0,6,4,1
147447,1,9,6,6
147448,1,5,6,4
147449,0,9,5,2
147450,0,7,6,8
147451,0,13,4,6
147452,0,10,6,6
147453,1,8,6,5
147454,0,10,6,5
147455,1,4,4,7
147456,0,9,5,8
147457,0,9,6,8
147458,1,9,6,8
147459,1,10,3,8
147460,1,4,6,8
147461,0,12,3,5
147462,1,11,4,6
147463,0,11,4,5
147464,0,3,5,7
147465,1,11,5,8
147466,0,11,5,6
147467,1,12,6,7
147468,0,10,6,8
147469,0,9,2,8
147470,1,9,6,6
147471,0,8,6,5
147472,1,11,6,8
147473,0,13,5,5
147474,0,1,5,7
147475,0,9,6,8
147476,1,7,5,8
147477,0,7,3,3
147478,1,5,4,8
147479,1,6,4,5
147480,0,13,4,3
147481,0,3,5,5
147482,0,5,5,8
147483,0,8,6,8
147484,0,11,4,7
147485,0,7,5,5
147486,0,10,5,8
147487,0,8,4,7
147488,1,5,6,8
147489,0,10,6,8
147490,0,13,6,8
147491,0,9,6,6
147492,1,11,4,8
147493,0,10,5,7
147494,1,8,5,8
147495,1,10,6,8
147496,0,9,4,3
147497,0,11,6,6
147498,0,7,6,8
147499,0,13,4,4
147500,0,6,5,7
147501,0,10,6,8
147502,0,10,6,8
147503,0,11,6,4
147504,0,9,2,4
147505,0,9,5,7
147506,0,6,5,7
147507,1,9,5,5
147508,1,7,4,7
147509,1,7,4,8
147510,0,9,5,7
147511,0,9,6,7
147512,1,11,4,4
147513,1,9,6,5
147514,0,13,4,3
147515,0,5,6,8
147516,0,11,4,6
147517,0,13,3,5
147518,1,7,4,8
147519,0,9,5,4
147520,0,9,5,5
147521,0,10,4,1
147522,1,8,4,4
147523,0,12,5,4
147524,1,9,6,8
147525,1,9,6,8
147526,1,3,4,6
147527,0,9,4,6
147528,1,11,5,5
147529,0,10,4,1
147530,0,7,5,8
147531,0,8,6,8
147532,0,7,4,5
147533,1,7,5,1
147534,1,2,5,8
147535,0,5,5,8
147536,1,7,4,6
147537,1,6,4,7
147538,1,12,6,6
147539,0,12,4,4
147540,0,12,4,5
147541,0,8,5,8
147542,0,12,4,4
147543,1,8,6,1
147544,1,10,4,5
147545,0,11,4,4
147546,0,8,4,6
147547,1,6,6,8
147548,0,5,5,8
147549,0,9,5,7
147550,1,8,6,7
147551,0,9,5,3
147552,1,8,6,8
147553,1,6,6,7
147554,1,7,6,8
147555,1,5,5,8
147556,0,7,6,8
147557,0,4,6,8
147558,0,9,6,6
147559,1,7,5,8
147560,1,10,6,8
147561,0,13,5,3
147562,0,10,5,7
147563,0,3,6,8
147564,1,9,6,8
147565,0,12,5,8
147566,0,5,6,8
147567,0,8,5,4
147568,0,5,6,8
147569,1,5,6,8
147570,0,9,4,4
147571,0,13,5,1
147572,1,5,6,8
147573,0,12,5,5
147574,0,5,6,8
147575,1,3,4,8
147576,1,11,5,8
147577,0,9,4,7
147578,1,6,4,8
147579,0,10,4,7
147580,0,7,6,8
147581,0,12,3,2
147582,0,13,6,4
147583,0,6,6,8
147584,0,1,5,8
147585,1,10,5,4
147586,0,6,5,7
147587,0,4,6,8
147588,1,7,5,8
147589,1,7,5,8
147590,1,11,6,6
147591,0,9,6,7
147592,0,10,4,5
147593,0,10,6,6
147594,1,9,4,3
147595,0,8,6,8
147596,1,8,6,8
147597,1,8,5,3
147598,0,2,6,4
147599,0,9,6,5
147600,1,6,6,8
147601,0,5,6,8
147602,0,6,5,8
147603,0,8,5,8
147604,1,9,6,5
147605,1,11,6,8
147606,0,13,4,4
147607,0,6,6,8
147608,0,11,6,8
147609,1,9,4,1
147610,0,10,6,8
147611,1,12,6,7
147612,0,6,4,4
147613,1,6,6,8
147614,0,7,6,8
147615,0,11,6,6
147616,0,13,6,5
147617,0,7,1,4
147618,0,11,5,5
147619,0,4,5,7
147620,0,6,3,3
147621,0,12,2,4
147622,0,10,4,5
147623,0,9,3,7
147624,1,11,3,6
147625,0,9,6,8
147626,0,4,4,5
147627,0,2,5,7
147628,0,12,5,6
147629,0,5,5,5
147630,1,12,4,3
147631,1,8,5,8
147632,0,13,3,2
147633,0,9,4,7
147634,1,7,6,8
147635,1,13,2,3
147636,0,4,4,1
147637,0,5,4,3
147638,1,8,6,4
147639,0,8,6,6
147640,0,9,6,8
147641,0,4,6,3
147642,0,5,4,5
147643,0,9,5,7
147644,1,7,6,7
147645,0,3,3,4
147646,0,3,4,3
147647,0,5,4,6
147648,0,2,6,1
147649,0,5,6,8
147650,0,6,3,5
147651,0,5,4,1
147652,1,12,4,4
147653,0,2,6,5
147654,0,5,4,3
147655,1,10,5,7
147656,0,11,5,7
147657,1,4,6,6
147658,0,3,6,7
147659,0,4,6,6
147660,0,5,6,8
147661,0,2,5,5
147662,1,2,6,6
147663,1,4,4,5
147664,0,8,4,5
147665,1,6,4,4
147666,0,11,4,4
147667,0,7,6,5
147668,1,13,6,8
147669,1,13,6,7
147670,0,8,6,7
147671,0,6,5,8
147672,1,9,4,7
147673,0,10,5,6
147674,0,7,4,8
147675,0,8,6,7
147676,1,8,5,4
147677,0,7,6,4
147678,0,7,4,8
147679,1,9,6,8
147680,1,7,6,8
147681,1,10,5,7
147682,1,7,4,8
147683,0,10,4,7
147684,0,11,4,8
147685,1,9,6,7
147686,1,4,6,8
147687,1,8,6,8
147688,1,4,6,8
147689,0,7,6,8
147690,0,9,6,6
147691,1,1,4,4
147692,1,11,6,7
147693,0,12,6,8
147694,0,6,6,8
147695,0,7,4,8
147696,0,8,4,3
147697,0,4,6,7
147698,0,6,6,7
147699,1,7,6,8
147700,0,11,4,6
147701,0,3,5,7
147702,1,6,6,8
147703,0,9,4,7
147704,1,8,5,8
147705,1,5,5,7
147706,0,2,4,5
147707,0,4,6,8
147708,0,3,6,7
147709,1,10,6,4
147710,0,6,6,8
147711,0,6,6,8
147712,0,5,6,8
147713,1,9,4,6
147714,0,4,6,5
147715,0,3,6,6
147716,0,11,3,1
147717,1,7,6,5
147718,0,5,5,3
147719,1,5,6,8
147720,1,6,4,8
147721,1,10,4,7
147722,0,5,4,8
147723,0,13,4,4
147724,1,6,4,6
147725,1,8,6,3
147726,0,6,4,3
147727,0,11,5,4
147728,0,4,6,8
147729,0,5,5,5
147730,0,7,4,4
147731,1,8,6,3
147732,0,6,4,2
147733,0,6,4,8
147734,1,10,4,4
147735,1,6,4,6
147736,0,3,6,7
147737,0,11,2,5
147738,0,12,4,3
147739,0,13,4,5
147740,1,6,4,8
147741,1,8,6,6
147742,1,8,5,8
147743,0,7,4,7
147744,1,5,6,8
147745,0,10,4,8
147746,0,5,4,8
147747,1,8,4,5
147748,1,9,5,8
147749,0,13,6,8
147750,0,7,6,8
147751,0,6,5,8
147752,1,6,4,8
147753,1,7,5,8
147754,1,12,6,8
147755,0,6,6,8
147756,0,9,6,8
147757,1,8,5,7
147758,0,8,6,8
147759,1,11,5,7
147760,1,7,6,8
147761,0,9,4,4
147762,1,7,6,8
147763,1,9,6,8
147764,1,10,6,8
147765,1,10,6,8
147766,1,6,4,8
147767,1,4,6,8
147768,0,5,6,8
147769,1,1,6,8
147770,0,9,6,6
147771,0,6,6,5
147772,1,8,6,8
147773,0,5,6,8
147774,0,10,4,4
147775,1,6,6,8
147776,1,6,4,8
147777,1,6,5,8
147778,0,6,6,8
147779,0,8,6,8
147780,1,8,6,8
147781,0,5,6,7
147782,0,6,6,8
147783,0,8,6,8
147784,1,9,6,8
147785,0,6,6,8
147786,0,8,6,8
147787,0,6,6,8
147788,0,8,6,8
147789,1,8,6,8
147790,1,7,6,8
147791,0,6,6,8
147792,1,9,6,7
147793,1,10,6,8
147794,0,8,6,6
147795,0,5,6,8
147796,0,4,6,6
147797,1,7,4,7
147798,1,13,5,7
147799,0,13,5,7
147800,1,8,6,8
147801,0,10,4,7
147802,0,6,6,8
147803,0,10,5,7
147804,0,10,4,2
147805,0,8,6,8
147806,0,11,4,6
147807,0,6,6,8
147808,1,5,5,8
147809,0,9,6,8
147810,0,7,6,7
147811,1,8,5,7
147812,1,5,6,8
147813,0,8,5,8
147814,1,7,6,8
147815,1,10,6,8
147816,0,8,3,8
147817,1,6,5,8
147818,1,7,6,8
147819,0,5,6,8
147820,1,11,3,4
147821,1,9,6,8
147822,1,10,5,8
147823,0,13,5,5
147824,1,11,6,8
147825,0,10,4,3
147826,0,5,6,8
147827,0,7,6,8
147828,1,13,6,8
147829,0,13,6,4
147830,0,8,6,7
147831,1,1,4,8
147832,1,10,6,8
147833,0,8,6,8
147834,0,7,6,8
147835,1,9,5,7
147836,1,8,6,8
147837,1,6,6,8
147838,1,12,4,7
147839,0,8,6,8
147840,1,4,6,8
147841,1,6,5,6
147842,0,7,6,7
147843,0,6,6,8
147844,1,9,6,8
147845,0,11,4,8
147846,0,5,6,7
147847,0,3,6,8
147848,0,9,6,8
147849,0,6,5,8
147850,0,8,6,8
147851,1,5,5,8
147852,0,6,6,8
147853,1,6,6,8
147854,1,7,4,8
147855,1,11,3,6
147856,0,9,6,5
147857,0,6,6,8
147858,1,13,5,4
147859,0,5,5,4
147860,0,4,6,8
147861,1,10,5,6
147862,1,5,6,8
147863,0,8,5,7
147864,1,10,4,3
147865,1,7,4,8
147866,1,4,5,4
147867,0,4,6,8
147868,1,11,6,8
147869,1,7,5,8
147870,1,7,4,8
147871,0,10,5,4
147872,1,10,6,8
147873,0,4,5,8
147874,1,11,6,8
147875,0,9,6,8
147876,0,10,6,8
147877,0,7,5,6
147878,0,9,6,6
147879,1,6,6,8
147880,0,10,6,8
147881,1,8,6,8
147882,1,8,5,8
147883,1,3,5,8
147884,0,9,6,8
147885,0,8,6,8
147886,0,13,6,3
147887,0,9,6,8
147888,1,13,6,6
147889,1,9,4,6
147890,1,13,6,8
147891,0,8,6,2
147892,0,13,5,2
147893,0,11,4,8
147894,1,1,5,3
147895,0,7,6,5
147896,1,12,4,8
147897,1,8,5,7
147898,1,8,5,8
147899,0,1,5,5
147900,0,1,6,7
147901,0,3,6,8
147902,1,11,4,6
147903,0,4,5,6
147904,1,10,6,8
147905,1,12,4,6
147906,1,5,6,8
147907,0,10,4,2
147908,0,9,6,8
147909,0,12,6,5
147910,0,8,5,7
147911,1,8,4,8
147912,0,4,6,7
147913,1,8,6,8
147914,1,7,4,8
147915,1,9,5,5
147916,0,8,4,7
147917,0,10,6,8
147918,0,4,6,7
147919,0,8,6,8
147920,1,10,4,8
147921,1,13,6,7
147922,0,3,5,7
147923,1,12,6,8
147924,1,9,4,6
147925,1,9,6,8
147926,0,10,6,7
147927,0,6,6,8
147928,0,6,6,8
147929,1,7,6,8
147930,0,12,4,4
147931,0,4,6,8
147932,0,10,6,6
147933,1,10,6,8
147934,0,7,4,7
147935,0,6,6,7
147936,0,8,6,1
147937,0,10,6,8
147938,1,2,6,7
147939,1,5,6,8
147940,0,10,6,7
147941,0,5,6,8
147942,0,13,3,4
147943,1,6,6,8
147944,0,4,5,8
147945,0,7,4,7
147946,1,9,6,8
147947,0,10,6,8
147948,0,8,5,5
147949,1,8,6,8
147950,1,9,6,8
147951,0,7,5,5
147952,0,10,6,6
147953,0,8,5,8
147954,0,13,6,8
147955,0,12,5,7
147956,1,9,5,6
147957,1,7,6,8
147958,1,9,6,8
147959,0,6,6,8
147960,1,3,5,8
147961,1,8,6,8
147962,1,11,5,6
147963,1,10,6,4
147964,0,13,5,7
147965,0,4,5,7
147966,1,13,6,8
147967,1,6,5,8
147968,1,11,4,8
147969,1,8,4,8
147970,1,11,5,6
147971,0,6,6,8
147972,0,12,6,7
147973,1,10,6,8
147974,1,11,4,8
147975,1,7,5,4
147976,0,8,5,1
147977,1,8,5,8
147978,1,6,6,8
147979,1,7,5,5
147980,0,8,6,8
147981,1,3,6,6
147982,0,3,6,8
147983,0,5,6,8
147984,0,1,5,7
147985,0,7,4,7
147986,1,13,6,6
147987,0,7,4,8
147988,1,8,5,7
147989,1,8,6,8
147990,1,8,6,8
147991,0,8,6,6
147992,1,12,6,8
147993,0,6,6,3
147994,1,5,6,8
147995,0,11,4,8
147996,0,11,6,6
147997,0,6,5,3
147998,0,7,6,6
147999,0,9,6,8
148000,1,10,4,4
148001,0,9,6,7
148002,0,8,4,8
148003,1,6,5,8
148004,0,12,6,8
148005,0,6,4,7
148006,1,10,6,8
148007,0,8,6,8
148008,0,9,4,6
148009,0,12,6,8
148010,0,7,6,8
148011,0,13,4,3
148012,0,9,6,8
148013,1,5,5,8
148014,0,10,5,5
148015,0,5,6,3
148016,0,6,6,8
148017,0,9,5,7
148018,0,8,4,8
148019,1,5,6,8
148020,1,6,6,8
148021,1,8,4,8
148022,0,8,6,8
148023,0,9,6,8
148024,1,2,6,7
148025,0,7,5,8
148026,0,2,6,6
148027,1,10,4,8
148028,1,13,6,7
148029,0,4,4,7
148030,0,13,4,6
148031,1,3,4,6
148032,1,10,6,8
148033,1,8,4,8
148034,0,7,3,5
148035,0,10,4,8
148036,0,8,5,1
148037,1,9,6,5
148038,0,11,4,6
148039,1,12,5,7
148040,1,13,5,5
148041,0,4,6,8
148042,0,13,5,5
148043,1,3,6,7
148044,1,7,6,7
148045,0,7,6,8
148046,0,5,6,8
148047,0,10,3,4
148048,0,5,6,7
148049,0,7,6,8
148050,1,7,5,8
148051,0,11,6,8
148052,1,1,4,8
148053,0,11,5,6
148054,0,11,4,7
148055,0,3,6,8
148056,0,12,5,4
148057,1,3,4,6
148058,1,13,6,8
148059,0,7,6,8
148060,0,5,6,8
148061,0,11,3,4
148062,1,9,6,2
148063,1,9,6,8
148064,0,7,4,3
148065,0,10,5,6
148066,0,12,4,5
148067,1,13,6,8
148068,1,10,6,8
148069,0,7,6,8
148070,0,8,2,1
148071,0,5,6,8
148072,0,10,6,8
148073,0,10,5,3
148074,0,13,4,5
148075,0,8,4,7
148076,0,12,4,8
148077,1,8,5,8
148078,0,13,4,7
148079,0,9,5,7
148080,1,7,6,8
148081,0,11,6,8
148082,0,11,5,7
148083,0,8,4,7
148084,1,4,6,8
148085,0,10,4,8
148086,0,7,4,3
148087,0,8,5,2
148088,1,4,4,7
148089,1,3,6,8
148090,0,12,2,5
148091,0,10,6,8
148092,1,11,4,8
148093,0,9,6,5
148094,0,10,5,3
148095,0,10,4,8
148096,0,7,5,8
148097,0,2,6,5
148098,0,9,4,8
148099,0,2,5,6
148100,0,8,5,6
148101,1,6,6,7
148102,0,9,6,8
148103,0,5,6,8
148104,1,9,4,2
148105,0,4,5,2
148106,0,12,4,5
148107,1,11,4,4
148108,0,13,4,3
148109,1,6,5,8
148110,0,6,4,8
148111,0,7,6,8
148112,0,7,5,5
148113,0,12,4,3
148114,1,13,4,4
148115,0,4,5,6
148116,1,9,4,3
148117,1,10,6,7
148118,1,9,6,7
148119,1,10,4,8
148120,0,12,4,6
148121,0,4,5,8
148122,0,10,6,5
148123,0,8,5,8
148124,1,6,6,8
148125,1,12,4,6
148126,0,10,4,5
148127,1,9,5,7
148128,1,11,4,6
148129,1,10,4,6
148130,1,9,5,6
148131,0,13,2,5
148132,0,13,2,4
148133,1,8,4,7
148134,1,11,6,4
148135,1,11,5,4
148136,1,10,5,7
148137,0,5,5,2
148138,0,8,5,7
148139,0,5,5,5
148140,0,7,6,8
148141,0,8,5,2
148142,1,7,4,7
148143,1,12,4,6
148144,0,12,4,4
148145,0,10,5,6
148146,1,5,4,8
148147,1,13,3,5
148148,0,8,4,7
148149,0,5,5,8
148150,0,8,6,6
148151,0,4,6,8
148152,1,12,4,7
148153,0,5,5,8
148154,1,12,4,4
148155,0,9,6,8
148156,0,11,3,1
148157,0,13,4,2
148158,1,6,4,7
148159,1,6,5,8
148160,1,10,4,6
148161,0,10,5,7
148162,0,3,4,5
148163,0,8,3,2
148164,1,8,5,8
148165,1,5,6,6
148166,0,8,5,5
148167,0,5,5,7
148168,0,4,6,8
148169,0,12,5,6
148170,1,4,4,3
148171,1,5,6,8
148172,0,5,5,8
148173,0,5,6,5
148174,0,11,4,6
148175,0,12,4,8
148176,1,10,5,8
148177,1,5,3,1
148178,0,1,5,5
148179,0,6,5,8
148180,0,5,6,8
148181,1,6,6,7
148182,1,6,4,8
148183,0,4,4,3
148184,0,9,4,8
148185,1,5,6,4
148186,0,7,6,8
148187,0,2,6,8
148188,0,7,5,7
148189,0,6,6,8
148190,1,9,5,8
148191,1,9,4,6
148192,1,8,6,8
148193,1,12,6,8
148194,1,13,4,8
148195,1,8,6,8
148196,1,4,6,8
148197,1,7,6,8
148198,0,12,6,8
148199,1,13,6,8
148200,1,7,5,7
148201,0,9,6,8
148202,1,10,6,8
148203,1,4,6,8
148204,0,7,4,8
148205,0,6,6,8
148206,1,10,4,8
148207,0,6,5,8
148208,0,7,6,8
148209,1,6,6,7
148210,0,6,6,5
148211,0,6,6,8
148212,0,6,6,8
148213,0,12,5,6
148214,1,5,6,8
148215,0,10,6,7
148216,0,13,4,3
148217,0,10,6,8
148218,1,13,4,4
148219,0,11,5,7
148220,0,8,6,8
148221,0,7,6,8
148222,0,8,6,8
148223,0,11,6,8
148224,0,5,5,8
148225,1,6,5,1
148226,0,13,5,3
148227,0,12,4,6
148228,0,6,6,8
148229,1,12,3,8
148230,1,8,6,7
148231,0,5,6,8
148232,1,13,5,7
148233,1,7,6,8
148234,0,12,3,3
148235,0,11,5,4
148236,0,9,6,8
148237,1,5,6,8
148238,0,12,4,3
148239,0,8,6,8
148240,0,6,6,7
148241,1,6,4,7
148242,0,6,6,8
148243,0,10,5,6
148244,1,9,4,7
148245,1,13,5,7
148246,1,9,6,8
148247,1,3,6,8
148248,0,9,6,7
148249,0,6,6,8
148250,0,10,4,7
148251,1,8,6,8
148252,0,11,4,7
148253,0,6,6,8
148254,0,7,4,2
148255,1,9,6,8
148256,1,7,6,6
148257,0,5,5,5
148258,0,6,6,8
148259,0,11,4,8
148260,0,13,5,5
148261,0,10,6,3
148262,0,10,4,6
148263,1,6,5,7
148264,0,7,6,8
148265,0,10,5,7
148266,0,9,6,8
148267,0,9,4,2
148268,1,5,5,6
148269,1,7,6,8
148270,0,7,6,8
148271,0,3,4,1
148272,0,7,6,8
148273,1,7,6,8
148274,0,10,4,2
148275,1,6,4,8
148276,0,8,6,8
148277,0,9,4,1
148278,0,2,6,8
148279,1,9,5,8
148280,1,8,6,8
148281,0,4,6,8
148282,1,5,6,8
148283,1,10,4,4
148284,0,7,5,8
148285,0,7,6,8
148286,1,5,6,8
148287,0,11,4,4
148288,1,11,6,7
148289,0,6,6,8
148290,0,9,6,5
148291,0,5,4,7
148292,1,13,3,3
148293,1,10,5,6
148294,0,8,5,8
148295,1,10,4,8
148296,0,10,6,6
148297,0,6,5,8
148298,0,10,6,6
148299,1,10,6,8
148300,1,5,5,8
148301,0,8,6,7
148302,1,7,6,8
148303,0,6,6,8
148304,0,5,6,6
148305,1,7,6,6
148306,1,7,5,5
148307,0,13,4,3
148308,0,6,5,7
148309,0,7,6,8
148310,1,8,6,6
148311,1,7,6,6
148312,0,12,6,7
148313,0,8,5,7
148314,0,9,5,8
148315,1,6,5,8
148316,0,2,5,8
148317,0,8,5,8
148318,0,7,4,2
148319,1,5,6,8
148320,0,10,5,2
148321,1,8,6,8
148322,0,11,5,5
148323,1,13,4,4
148324,0,11,5,5
148325,1,9,4,5
148326,0,6,6,6
148327,0,8,6,5
148328,1,7,4,7
148329,1,10,5,8
148330,0,7,4,7
148331,1,11,6,8
148332,0,10,5,8
148333,0,10,5,8
148334,1,8,6,8
148335,1,8,6,8
148336,0,10,4,6
148337,1,11,6,8
148338,1,12,6,6
148339,1,10,5,8
148340,0,9,4,2
148341,0,11,6,6
148342,1,10,4,5
148343,0,10,6,7
148344,0,10,4,4
148345,1,12,6,8
148346,1,13,4,4
148347,1,10,6,8
148348,0,8,5,8
148349,0,10,6,5
148350,1,7,5,3
148351,0,10,5,5
148352,1,7,6,8
148353,0,5,6,8
148354,1,6,6,8
148355,0,4,6,8
148356,0,9,4,2
148357,0,8,5,7
148358,1,6,5,5
148359,0,1,5,5
148360,0,6,6,7
148361,1,8,6,8
148362,0,9,6,8
148363,1,5,6,8
148364,1,6,6,8
148365,0,8,2,5
148366,1,7,5,8
148367,0,7,6,6
148368,1,13,6,8
148369,0,8,6,6
148370,0,12,4,8
148371,1,7,4,8
148372,0,8,4,7
148373,1,13,4,6
148374,0,12,5,7
148375,1,8,4,6
148376,0,8,4,6
148377,1,13,5,8
148378,0,5,6,8
148379,0,9,6,8
148380,1,9,4,7
148381,0,6,6,7
148382,1,12,6,6
148383,0,7,5,2
148384,0,13,5,2
148385,0,12,5,6
148386,1,10,6,8
148387,1,4,5,8
148388,0,8,5,5
148389,0,12,4,6
148390,1,10,6,7
148391,1,9,2,8
148392,0,10,6,6
